datetime,username,content
2022-04-13 08:30:13+00:00,jokowi,"Meninjau lokasi pelelangan ikan seraya bertemu dan memberikan bantuan untuk para nelayan di Desa Bandengan, Kecamatan Mundu, di Kabupaten Cirebon, siang ini. https://t.co/fIQW8Js4WY"
2022-04-13 08:28:36+00:00,jokowi,"Kegiatan padat karya tunai jalan dan jembatan tengah berlangsung di Kelurahan Panjunan, Kecamatan Lemahwungkuk, saat saya berkunjung ke Kota Cirebon, siang ini. Para pekerja terlihat tengah membersihkan dan mengecat median jalan, serta membersihkan saluran. https://t.co/VmHn6XK8I2"
2022-04-13 08:26:52+00:00,jokowi,"Saya datang ke Pasar Harjamukti dan Pasar Kanoman di Kota Cirebon, siang ini dan membagikan BLT Minyak Goreng dan Bantuan Modal Kerja bagi para peserta Program Keluarga Harapan dan pedagang kaki lima.

Pasar-pasar mulai ramai, kondisi ekonomi semakin bergeliat. Semoga bermanfaat. https://t.co/uZxtCOTx6v"
2022-04-13 02:46:21+00:00,jokowi,"Saya berkunjung ke Jawa Barat dan Jawa Tengah hari ini untuk sejumlah kegiatan. 

Saya akan ke pasar-pasar di Cirebon dan Brebes, melihat kegiatan padat karya, bertemu para nelayan, juga akan meresmikan Jembatan Kaligangsa, Jalan Lingkar Brebes-Tegal di Kab. Brebes. https://t.co/kCAVVkR5yZ"
2022-04-12 09:33:49+00:00,jokowi,"Sementara itu, lima anggota Bawaslu masa jabatan 2022-2027 yang dilantik hari ini adalah Lolly Suhenty, Puadi, Rahmat Bagja, Totok Hariyono, dan Herwyn Jefler Hielsa Malonda."
2022-04-12 09:33:48+00:00,jokowi,"Tujuh anggota KPU yang akan bertugas tahun 2022-2027 adalah Betty Epsilon Idroos, Hasyim Asy’ari, Mochammad Afifuddin, Parsadaan Harahap, Yulianto Sudrajat, Idham Holik, dan August Mellaz."
2022-04-12 09:33:48+00:00,jokowi,"Hari ini, saya melantik dan mengambil sumpah jabatan tujuh anggota Komisi Pemilihan Umum (KPU) dan lima anggota Badan Pengawas Pemilihan Umum (Bawaslu) untuk masa jabatan tahun 2022-2027, di Istana Negara.

Selamat bekerja. https://t.co/fFWFcGdiiD"
2022-04-12 06:35:56+00:00,jokowi,"Alhamdulillah, hari ini, saya bersama Wakil Presiden, para pimpinan lembaga, menteri, kepala daerah, menunaikan zakat melalui Badan Amil Zakat Nasional. 

Mari menunaikan zakat melalui amil zakat resmi agar memberikan manfaat untuk mewujudkan kesejahteraan masyarakat Indonesia. https://t.co/yglGB4HROF"
2022-04-11 06:18:11+00:00,jokowi,"Pada tahun 2022 ini, masa jabatan 101 kepala daerah (7 gubernur, 76 bupati, dan 18 wali kota) berakhir. 

Figur pejabat yang akan mengisi kekosongan jabatan itu harus diseleksi dengan baik, agar kita mendapatkan  pejabat daerah yang mampu dan memiliki kepemimpinan yang kuat. https://t.co/zPlFwnlvqC"
2022-04-11 06:16:13+00:00,jokowi,"Pemilu pada 14 Februari 2024 dan Pilkada serentak November 2024 diperkirakan butuh anggaran sampai Rp110,4 triliun, untuk KPU Rp76,6 triliun dan Bawaslu Rp33,8 triliun.

Saya minta untuk dihitung lagi lebih detail, baik APBN maupun APBD, agar dapat dipersiapkan secara bertahap. https://t.co/jd08EbetrL"
2022-04-10 11:00:09+00:00,jokowi,"Setelah sepanjang hari menahan lapar dan dahaga, inilah saatnya kita berbuka puasa. Syukur ke hadirat Allah SWT, kita masih diberi waktu dan kesehatan untuk memohon berkah dan ampunanNya. https://t.co/W6ZcSQpgWY"
2022-04-10 10:50:42+00:00,jokowi,Menjelang perhelatan demokrasi politik ini biasanya suhu menghangat. Itu biasa tapi jangan sampai masyarakat terprovokasi oleh kepentingan-kepentingan politik yang tidak bermanfaat.
2022-04-10 10:50:42+00:00,jokowi,"Saya mendengar isu-isu yang beredar di masyarakat bahwa pemerintah tengah berupaya melakukan penundaan Pemilu atau spekulasi mengenai perpanjangan jabatan Presiden, dan soal tiga Periode. 

Jadwal Pemilu dan Pilkada 2024 sudah kita sepakati. Jadi, semua itu sudah jelas."
2022-04-10 10:50:41+00:00,jokowi,"Kita telah sepakat Pemilu dilaksanakan 14 Februari 2024 dan Pilkada pada bulan November 2024. Tahapan Pemilu itu sudah dimulai pertengahan Juni 2022. 

Lalu, pada 12 April nanti KPU dan Bawaslu periode 2022-2027 dilantik dan segera mempersiapkan Pemilu dan Pilkada serentak 2024. https://t.co/NimvT4fAwy"
2022-04-08 02:32:33+00:00,jokowi,"Pasar Bedug di Kota Jambi, kemarin. Di sini, saya membagikan Bantuan Modal Kerja dan Bantuan Tunai Langsung Minyak Goreng kepada para pedagang dan masyarakat penerima manfaat. Semoga bermanfaat. https://t.co/mppcnL4Psr"
2022-04-07 12:05:08+00:00,jokowi,"Luas kawasan cagar budaya Muaro Jambi kurang lebih 3.980 ha dan dilingkari sebuah kanal besar yang nanti akan diperbaiki.

Sebelum meninjau Candi Kedaton, saya juga melihat proyek peningkatan jalan akses ke KCBN Muaro Jambi dan Pelabuhan Muara Sabak, Kab.  Tanjung Jabung Timur. https://t.co/7F5v25DG4E"
2022-04-07 12:05:07+00:00,jokowi,"Saya meninjau Candi Kedaton di Kawasan Cagar Budaya Nasional (KCBN) Muaro Jambi yang hendak mulai direstorasi oleh pemerintah di beberapa titiknya. 

Candi yang terbentuk dari susunan batu bata itu berada di kawasan yang menjadi pusat pendidikan terbesar di Asia pada abad ke-7. https://t.co/zPgS9DQW9f"
2022-04-07 08:00:53+00:00,jokowi,"Kementerian Pertanian mencatat ekspor pinang Jambi pada Januari-Maret 2022 sebanyak 17.174 ton dengan nilai mencapai Rp416,4 miliar.

Saya berharap nantinya volume ekspor pinang biji bisa meningkat lagi, dengan varietas pinang yang lebih unggul, baik, dan berkualitas bagus. https://t.co/TsOpK6SxWe"
2022-04-07 08:00:52+00:00,jokowi,"Tahukah Anda, tahun 2021 lalu ekspor pinang biji kita mencapai lebih dari Rp5 triliun? 

Buah pinang itu dari 152.000 ha lahan di seluruh Tanah Air, 22.000 ha di antaranya di Jambi. Pinang biji banyak dibutuhkan di negara-negara Thailand, Iran, India, China, sampai Pakistan. https://t.co/IF2RMskIAl"
2022-04-07 08:00:50+00:00,jokowi,"Hari ini saya melepas ekspor komoditas pinang biji di pabrik CV Indokara, Kab. Muaro Jambi. 

Sebanyak tujuh kontainer pinang biji seberat 126 ton dengan nilai ekonomi mencapai Rp4,069 miliar itu diekspor ke Pakistan. https://t.co/sJ7GMqBHno"
2022-04-07 05:59:15+00:00,jokowi,"Berkunjung ke Pasar Rakyat Angso Duo Baru, Jambi, pagi ini, saya memberikan BLT Minyak Goreng kepada sejumlah pedagang kecil dan penerima. 

Saya juga menyampaikan Bantuan Modal Kerja (BMK) dari pemerintah sebesar Rp1,2 juta sebagai tambahan modal usaha. https://t.co/zRlNMgIB1b"
2022-04-07 02:01:59+00:00,jokowi,"Saya dan Ibu Negara berkunjung ke Provinsi Jambi hari ini. Saya antara lain hendak ke Pasar Angso Duo di Kota Jambi, Desa Pudak di Kab. Muaro Jambi untuk meninjau dan melepas ekspor komoditas pinang biji, dan meninjau Candi Kedaton di Kawasan Cagar Budaya Nasional Muaro Jambi. https://t.co/rl8mgHyWqZ"
2022-04-06 13:40:13+00:00,jokowi,"Selamat malam. Pemerintah telah menetapkan libur nasional hari raya Idulfitri 1443 Hijriah dan cuti bersama Idulfitri.

Cuti bersama ini dapat digunakan untuk bersilaturahmi dengan orang tua, keluarga dan handai taulan di kampung halaman. https://t.co/Mhi4s6jF9z"
2022-04-06 11:39:09+00:00,jokowi,Saya meminta jajaran pemerintah untuk tidak menimbulkan polemik di masyarakat. Fokus pada bekerja dalam penanganan kesulitan-kesulitan yang kita hadapi. Jangan ada lagi yang menyuarakan soal urusan penundaan pemilu atau urusan perpanjangan masa jabatan. https://t.co/vWAEvMmJi8
2022-04-06 11:36:49+00:00,jokowi,"Menghadapi arus mudik Lebaran tahun ini, saya meminta segenap jajaran pemerintah melakukan persiapan ekstra. 

Secara khusus saya meminta Polri dibantu TNI dan Kementerian Perhubungan menyiapkan jalannya mudik dengan baik dan meminimalisir kemacetan dan penumpukan arus mudik. https://t.co/Xp1UcbtInh"
2022-04-06 11:34:29+00:00,jokowi,"Masyarakat merasakan dampak dari kenaikan inflasi, energi, harga bahan pangan. 

Oleh karena itu, saya meminta seluruh jajaran pemerintah untuk mengambil kebijakan yang tepat, langkah dan kepemimpinan yang cepat, dan menyampaikan pernyataan terkait kebijakan itu kepada rakyat."
2022-04-06 11:34:28+00:00,jokowi,"Kenaikan inflasi di hampir semua negara berdampak ke masyarakat. Angka inflasi seperti di AS 7,9%, Uni Eropa 7,5%, hingga Turki 54%, memberikan dampak pada naiknya harga energi, seperti BBM di Tanah Air. 

Situasinya memang tidak memungkinkan untuk tidak menaikkan harga BBM. https://t.co/lxeSlUUAi6"
2022-04-06 04:56:57+00:00,jokowi,"Lama nian desa-desa di Distrik Tiplol Mayalibit, Papua tak terhubung ke dunia luar. Khalayak jadi tak tahu potensi dan kekayaan alam Tiplol Mayalibit. Sampai BAKTI datang membangun pemancar, dan warga Distrik Tiplol Mayalibit pun bisa melongok dunia yang lebih luas. https://t.co/rAgMVtwRnT"
2022-04-05 08:59:32+00:00,jokowi,"Saya telah menginstruksikan jajaran pemerintah untuk melihat secara detail harga-harga pangan dan energi itu, dan mencermati pilihan kebijakan yang bisa kita ambil. Dengan begitu, di satu sisi kita menjaga daya beli masyarakat, menjaga momentum ekonomi, tapi juga menjaga APBN."
2022-04-05 08:59:31+00:00,jokowi,"Meskipun kenaikan harga berbagai komoditas -- minyak, gas, batu bara, nikel, maupun minyak sawit mentah atau CPO -- akan memberikan daya tambah dari sisi penerimaan negara, namun di sisi lain masyarakat akan turut merasakan rambatan inflasi global yang disebabkannya. https://t.co/BmLP4yEAeC"
2022-04-05 08:57:25+00:00,jokowi,"Pemerintah juga memperhatikan kenaikan harga pupuk. Untuk pupuk subsidi, pemerintah akan membatasinya pada pupuk urea dan NPK. 

Saya berharap segenap bantuan dan subsidi tersebut dapat tepat sasaran."
2022-04-05 08:57:25+00:00,jokowi,"Di antaranya Kartu Sembako bagi 18,8 juta penerima, PKH dengan tambahan 2 juta penerima. BLT minyak goreng Rp300.000 untuk 3 bulan. Program BLT Dana Desa dilanjutkan. 

Ada juga Bantuan Subsidi Upah untuk 8,8 juta pekerja bergaji di bawah Rp3,5 juta, sebesar Rp1 juta per orang."
2022-04-05 08:57:24+00:00,jokowi,"Situasi geopolitik di Rusia dan Ukraina berpengaruh ke Indonesia dalam bentuk kenaikan harga pangan, energi, serta kenaikan inflasi. 

Untuk itu, pemerintah perlu mempersiapkan berbagai perlindungan sosial agar rakyat tidak menanggung seluruh beban akibat kenaikan harga itu. https://t.co/eTq4ELS6Hl"
2022-04-02 14:13:08+00:00,jokowi,"Marhaban ya Ramadan. Mari menyambut datangnya bulan suci Ramadan 1443 Hijriah, dan menjadikannya momentum untuk meningkatkan keimanan dan ketakwaan. Semoga Allah SWT senantiasa melindungi bangsa Indonesia. https://t.co/opUbVs1Zm7"
2022-04-02 11:15:22+00:00,jokowi,"Situasi pandemi yang membaik tahun ini membawa optimisme sehingga kita dapat beribadah salat tarawih berjamaah di masjid dengan tetap menerapkan disiplin protokol kesehatan. 

Marhaban ya Ramadan. Semoga segenap ibadah kita dilancarkan, dimudahkan, dan diterima oleh Allah SWT. https://t.co/UoLvAka5P5"
2022-04-01 12:07:36+00:00,jokowi,"Saudara-saudara sebangsa dan setanah air. Untuk meringankan beban masyarakat karena naiknya harga minyak goreng, pemerintah akan memberikan Bantuan Langsung Tunai (BLT) Minyak Goreng bagi 20,5 juta keluarga dan 2,5 juta PKL yang berjualan makanan gorengan. https://t.co/3Fy3YH5nKu"
2022-04-01 11:26:33+00:00,jokowi,"MoU tersebut mengatur penggunaan sistem satu kanal sebagai sistem perekrutan hingga pengawasan untuk perlindungan maksimal bagi para pekerja migran Indonesia (PMI). 

Kami juga berdiskusi mengenai praktik penyelundupan manusia, serta batas negara maritim dan darat kedua negara. https://t.co/AP8ys0zr49"
2022-04-01 11:26:30+00:00,jokowi,"Saya menyambut kedatangan PM Ismail Sabri bin Yaakob di Istana Merdeka, siang tadi. Pada kunjungan kedua PM Ismail Sabri ini, kami menyaksikan penandatanganan MoU tentang Penempatan dan Perlindungan Pekerja Migran Indonesia Sektor Domestik di Malaysia oleh menteri kedua negara. https://t.co/douCzHArxH"
2022-03-31 09:09:19+00:00,jokowi,"Saya menyambut kedatangan Perdana Menteri Papua Nugini James Marape dan Ibu Rachel Marape di Istana Bogor, hari ini. 

Dalam pertemuan bilateral, kami membahas peningkatan kerja sama di berbagai bidang, di antaranya bidang perdagangan yang meningkat 87%  selama tahun 2021. https://t.co/EYwyEueTqt"
2022-03-30 14:46:42+00:00,jokowi,"Semua pihak harus taat pada konstitusi yang sudah jelas mengatur soal masa jabatan presiden. Konstitusi kita sudah jelas. Dan kita harus taat, harus patuh, terhadap konstitusi. Itu saja. https://t.co/3gGFLDlzxy"
2022-03-30 14:44:57+00:00,jokowi,"Data yang saya terima, setidaknya 79 juta orang menyatakan hendak mudik Lebaran tahun ini. Jadi, janganlah dibandingkan dengan MotoGP yang penontonnya 60 ribu orang. 

Penanganan pemudik ini harus hati-hati. Calon pemudik sudah harus menerima vaksinasi yang lengkap dan booster. https://t.co/IuAJ2YcZzO"
2022-03-30 10:56:20+00:00,jokowi,"Saat berkunjung ke Pondok Pesantren API siang tadi, saya juga melihat sendiri bahwa kedisiplinan seluruh santri dalam melakukan protokol kesehatan, utamanya mengenakan masker, sudah baik. 

Saya berharap Pondok Pesantren API bisa menjadi contoh bagi sekolah atau pesantren lain. https://t.co/LJ4iKs2iX6"
2022-03-30 10:56:17+00:00,jokowi,"Seluruh santri Pondok Pesantren Asrama Perguruan Islam (API) Asri Syubbanul Wathon, di Tegalrejo, Kabupaten Magelang, telah menerima dua dosis vaksinasi Covid-19. Sebagian bahkan sudah menerima vaksin booster, terutama para guru. Alhamdulillah. https://t.co/VFZ5BIc66U"
2022-03-30 10:50:24+00:00,jokowi,"Dua tahun terakhir, jalan-jalan sekitar Candi Borobudur diperlebar, jalur ke arah candi dipercantik. 

Selain dari sisi infrastruktur, penting juga adanya penyelenggaraan ajang-ajang seni budaya secara rutin di destinasi wisata Tanah Air, untuk menarik banyak wisatawan. https://t.co/48XXrpxrsD"
2022-03-30 07:35:44+00:00,jokowi,"Seraya berkunjung, saya juga menyampaikan bantuan tunai bagi para pedagang di kedua pasar, semoga dapat meringankan beban para pedagang yang terkena dampak pandemi Covid-19. https://t.co/tOeBnrqy5b"
2022-03-30 07:35:42+00:00,jokowi,"Menjelang Ramadan ini saya mengecek langsung ketersediaan bahan kebutuhan pokok masyarakat, termasuk minyak goreng, di pasar tradisional. Dua pasar saya kunjungi di Jawa Tengah hari ini, yakni Pasar Baledono di Kab. Purworejo dan Pasar Rakyat di Desa Tempurejo, Kab. Magelang. https://t.co/GBlJK7MWD9"
2022-03-30 05:25:55+00:00,jokowi,"Tiba di Bandara Internasional Yogyakarta (YIA), Kab. Kulon Progo, pagi ini, saya langsung meninjau beberapa fasilitas bandara, melihat kedisiplinan calon penumpang menjalankan protokol kesehatan, juga mengecek kesiapan bandara menyambut mudik Lebaran. https://t.co/B4QjGMMUCD"
2022-03-30 02:32:46+00:00,jokowi,"Selamat pagi. Saya ke Yogyakarta dan Jawa Tengah hari ini untuk kunjungan kerja ke sejumlah tempat. Saya hendak meninjau fasilitas Bandara Internasional Yogyakarta, mengunjungi sebuah pesantren di Magelang, dan meninjau infrastruktur fasilitas pariwisata di Candi Borobudur. https://t.co/kqqgqZNkFJ"
2022-03-30 01:25:50+00:00,jokowi,"Terhentinya produksi film, penutupan bioskop, kehilangan sejumlah tokoh selama pandemi, menjadi ujian berat bagi insan film nasional dua tahun ini.

Kini, pandemi kian melandai, ekonomi kian menggeliat, dan kita melihat asa kebangkitan film nasional Indonesia terbuka lebar. https://t.co/NmvZsDLVGy"
2022-03-29 13:08:51+00:00,jokowi,"Saya meminta pemerintah desa untuk mengelola, memanfaatkan, serta merealisasikan dana desa sebaik mungkin sehingga dapat memacu pertumbuhan ekonomi di desa dan secara keseluruhan akan meningkatkan pertumbuhan ekonomi nasional."
2022-03-29 13:08:51+00:00,jokowi,"Sampai tahun 2022 ini, pemerintah telah menyalurkan dana desa Rp468 triliun untuk membangun berbagai fasilitas seperti jalan desa, embung, irigasi, jembatan, dan infrastruktur lainnya. 

Contohnya, saat ini telah terbangun 227.000 km jalan desa yang dibiayai dari dana desa. https://t.co/Wva5vIxJc1"
2022-03-29 12:27:31+00:00,jokowi,"Mereka telah bekerja keras, menganjurkan masyarakat untuk vaksinasi, untuk memakai masker, untuk menjaga jarak, untuk cuci tangan. Peran para perangkat desa ini menjadi ciri khas tersendiri bagi bangsa Indonesia dalam penanganan Covid-19."
2022-03-29 12:27:30+00:00,jokowi,"Asosiasi Pemerintah Desa Seluruh Indonesia (Apdesi) menggelar acara silaturahmi nasional di Istora Senayan, hari ini. 

Saya hadir dan menyampaikan apresiasi atas peran para perangkat desa yang telah bekerja keras membantu pemerintah dalam penanganan pandemi Covid-19. https://t.co/1TULceY4zO"
2022-03-28 09:19:18+00:00,jokowi,"Saya menargetkan jumlah pelaku UMKM yang masuk ke dalam ekosistem digital sebanyak 20 juta tahun ini dan terus meningkat. 

Adapun koperasi, saya berharap koperasi modern berbasis digital dapat terus meningkat, dari 250 koperasi tahun 2022 menjadi 400 koperasi tahun 2023, dst."
2022-03-28 09:19:18+00:00,jokowi,"Digitalisasi telah menjadi solusi bagi para pelaku UMKM dan koperasi untuk terus berkembang pada masa pandemi Covid-19. 

Momentum tersebut harus terus dimanfaatkan sebaik-baiknya untuk meningkatkan jumlah pelaku UMKM ke dalam ekosistem digital. https://t.co/GPDw3WcEIC"
2022-03-28 06:11:03+00:00,jokowi,"Menerima kunjungan Presiden Islamic Development Bank, Mohammed Al Jasser, bersama delegasi, siang ini di Istana Merdeka.

Kami membahas kerja sama di bidang pendidikan, kesehatan, infrastruktur, dll.  

Saya menghargai dukungan Presiden Al Jasser untuk presidensi G20 Indonesia. https://t.co/aXgvJnVVbf"
2022-03-26 08:37:04+00:00,jokowi,"Beberapa waktu lalu, Buya Syafii Maarif dirawat di rumah sakit. Syukur Alhamdulillah, beliau sudah sehat. 

Hari ini, saya datang menjenguk Buya Syafii di kediaman beliau di Sleman. Keadaan beliau semakin membaik. 

Semoga Buya Syafii selalu diberikan kesehatan oleh Allah SWT. https://t.co/EcWO778Z4T"
2022-03-25 10:25:02+00:00,jokowi,"Dari Garuda Wisnu Kencana Cultural Park, saya mampir ke Pasar Alas Kusuma, Kab. Badung, dan membagikan Bantuan Langsung Tunai (BLT) kepada pedagang kaki lima dan warung di pasar itu. Semoga bermanfaat. https://t.co/l9lCfQ8c9k"
2022-03-25 10:23:21+00:00,jokowi,"Saya mengunjungi Garuda Wisnu Kencana (GWK) Cultural Park, Kabupaten Badung, Bali, sore tadi. 

GWK Cultural Park ini jadi salah satu lokasi acara jamuan makan malam untuk para delegasi Konferensi Tingkat Tinggi (KTT) G20 pada tanggal 15-16 November mendatang. https://t.co/LlcRR056hQ"
2022-03-25 08:42:15+00:00,jokowi,"Ultra fast charging ini mengisi daya kendaraan listrik sangat cepat, kurang dari 30 menit untuk satu kendaraan. 

Saya mengajak seluruh pihak untuk menjadikan presidensi G20 sebagai kesempatan untuk menujukkan komitmen Indonesia terhadap pengurangan emisi karbondioksida (CO2)."
2022-03-25 08:42:15+00:00,jokowi,"Di Bali siang ini, saya meresmikan peluncuran Stasiun Pengisian Kendaraan Listrik Umum (SPKLU) Ultra Fast Charging pertama di Indonesia. 

PLN telah mempersiapkan 60 SPKLU Ultra Fast Charging dan 150 titik home charging untuk delegasi KTT G20 di Bali pada November mendatang. https://t.co/4E7r7GbTWv"
2022-03-25 08:23:46+00:00,jokowi,"Saya menargetkan hingga Mei 2022, anggaran sebesar Rp400 triliun digunakan untuk pembelian barang dari dalam negeri. Segera juga dorong UKM-UKM di daerah untuk masuk ke e-Katalog sebanyak-banyaknya. 

Hal ini penting untuk memacu pertumbuhan ekonomi  dan membuka lapangan kerja."
2022-03-25 08:23:45+00:00,jokowi,"Para menteri, kepala lembaga, kepala daerah, dan BUMN saya tekankan agar memanfaatkan APBN, APBD, serta anggaran BUMN untuk membeli produk dalam negeri.

Sementara LKPP, saya minta menyediakan berbagai macam produk yang dibutuhkan oleh pemerintah dalam platform yang tersedia. https://t.co/n3uNiJ9IDo"
2022-03-24 14:32:03+00:00,jokowi,"Apabila produksi yang dihasilkan di lahan 53 ha ini bagus, lahannya akan diperluas sampai 500 ha, bahkan dikembangkan di daerah lain.

Selain pengairan, saya juga mendorong pemanfaatan teknologi alat dan mesin pertanian (alsintan) yang cocok untuk lahan sulit seperti di NTT ini. https://t.co/DoNZPfdUkh"
2022-03-24 14:32:02+00:00,jokowi,"Saya ke Desa Fatuketi, Kab. Belu, sore tadi untuk ikut menanam jagung bersama masyarakat di lahan seluas 53 ha. 

Sumber airnya ada dua, yakni memanfaatkan sumur air tanah dan aliran air dari Bendungan Rotiklot di Kab. Belu yang telah beroperasi sejak 2018 lalu. https://t.co/eL1GVVAjUC"
2022-03-24 12:22:50+00:00,jokowi,"Pembangunan SDM adalah fondasi untuk Indonesia Maju. Karena itu, pelayanan pendidikan harus merata di seluruh Tanah Air, bisa diakses oleh seluruh masyarakat, dan memiliki kualitas yang baik. Itu yang kita lihat dari keberadaan Politeknik Dr. Aloysius Benedictus Mboi ini. https://t.co/ejcq2OKHzL"
2022-03-24 12:22:48+00:00,jokowi,"Hari ini saya meresmikan Politeknik Dr. Aloysius Benedictus Mboi, Universitas Pertahanan Republik Indonesia di Kab. Belu, NTT.

Dengan adanya kampus ini, saya berharap keterampilan anak-anak muda di daerah sekitar terus meningkat, dan memenuhi kebutuhan industri dan dunia usaha. https://t.co/PD9hkVmq2u"
2022-03-24 10:12:18+00:00,jokowi,"Pasar Inpres Soe di Kabupaten Timor Tengah Selatan begitu ramai ketika saya datang berkunjung siang tadi. Kepada para pedagang kaki lima dan warung yang berjualan di pasar itu, saya menyerahkan bantuan tunai, semoga bisa meringankan dampak pandemi yang mereka alami. https://t.co/CDnlc3Hj08"
2022-03-24 08:08:41+00:00,jokowi,"Mengunjungi Desa Oinlasi di Kab. Timor Tengah Selatan, siang ini. Pompa hidram yang mengalirkan air untuk kebutuhan 54 KK di desa itu telah terpasang.

Sebanyak 227 pompa hidram telah dibangun di seluruh Bali dan Nusa Tenggara, 175 di antaranya di NTT. https://t.co/H7Q7mPiiM8"
2022-03-24 07:14:53+00:00,jokowi,"Untuk mencapai target 14% itu, pemerintah akan melakukan intervensi terhadap gizi anak, kondisi rumah, dan ketersediaan air. Ini harus dikerjakan secara terpadu yang melibatkan pemerintah kabupaten/kota, provinsi, pusat, dan seluruh masyarakat. https://t.co/IUvDuoVxuF"
2022-03-24 07:14:11+00:00,jokowi,"Siang ini saya datang ke Desa Kesetnana di Kab. Timor Tengah Selatan, NTT meninjau program percepatan penurunan stunting yang dilaksanakan oleh BKKBN.

Pemerintah menargetkan angka prevalensi kekerdilan atau stunting pada tahun 2024 berada di bawah 14%. https://t.co/4xo4C1m97D"
2022-03-24 04:13:36+00:00,jokowi,"Bantuan tunai untuk para pedagang kaki lima dan warung di Pasar Penfui, Kota Kupang. Semoga membantu meringankan beban para pedagang yang terdampak pandemi Covid-19. https://t.co/8KbGVkeTk6"
2022-03-24 03:51:23+00:00,jokowi,"Dari laporan Kementerian PUPR, penataan Kota Kupang ini mencakup area 51.900 m2, yang dilaksanakan sepanjang 2020-2021. Kawasan Kota Lama menjadi destinasi wisata kuliner yang akan menampung 140 pedagang lokal, juga sebagai ruang terbuka publik untuk atraksi seni dan budaya. https://t.co/kPDKJqUsdf"
2022-03-24 03:51:21+00:00,jokowi,"Kota Kupang jauh berubah. Sejumlah kawasan di ibu kota Provinsi NTT itu telah ditata menjadi lebih mengesankan, lebih membuat nyaman. 

Sebut saja kawasan Kota Lama Kupang, tepatnya di Pantai Lai-Lai Besi Kopan (LLBK), lalu Pantai Kelapa Lima, serta Koridor 3 Jalan Frans Seda. https://t.co/PNa2XNValH"
2022-03-23 13:35:46+00:00,jokowi,"Situasi pandemi Covid-19 di Indonesia kian membaik. Pemerintah memutuskan untuk mengambil beberapa langkah pelonggaran terkait kebijakan pelaku perjalanan dari luar negeri (PPLN), ibadah di bulan Ramadan, dan mudik Lebaran.

https://t.co/hr4proKRku"
2022-03-23 13:14:09+00:00,jokowi,"Saya menuju Nusa Tenggara Timur malam ini untuk kunjungan kerja esok hari. 

Di NTT, saya antara lain hendak meresmikan penataan kawasan Kota Kupang, meninjau program penurunan stunting di Timor Tengah Selatan, dan meresmikan Kampus Politeknik Aloysius Benedictus Mboi. https://t.co/K9jrOqokAB"
2022-03-23 08:23:00+00:00,jokowi,"Hari ini saya menerima para ketua umum 12 organisasi mahasiswa Kelompok Cipayung Plus, yakni dari HMI, GMKI, PMII, PMKRI, KMHDI, IMM, HIKMAHBUDHI, LMND, PII, HIMA PERSIS, KAMMI, dan GMNI.

Kami berdiskusi tentang program Rumah Kebangsaan, IKN, hingga soal harga bahan pokok. https://t.co/asaz7Vidrh"
2022-03-23 06:36:12+00:00,jokowi,"Salah satu pameran produk kerajinan terbesar di Asia Tenggara tersebut diikuti 722 peserta individu, binaan dinas-dinas dan BUMN, serta toko-toko daring. 

INACRAFT tahun 2022 menampilkan produk-produk kerajinan yang memiliki kualitas yang baik kreasi para pengrajin kita. https://t.co/vb4y6ic5rO"
2022-03-23 06:36:11+00:00,jokowi,"Dua tahun vakum karena pandemi, INACRAFT kembali digelar tahun ini. 

The 22nd Jakarta International Handicraft Trade Fair 2022 itu saya buka hari ini di Jakarta Convention Center. Pameran akan berlangsung 23-27 Maret 2022. https://t.co/uAF9BDw4V4"
2022-03-22 11:35:08+00:00,jokowi,"ASEAN Para Games 2022 akan dilaksanakan pada akhir bulan Juli di Jawa Tengah. Kenapa di sana? Karena pemusatan latihan dari atlet-atlet paralympic kita ada di Jawa Tengah, dan adanya dukungan fasilitas untuk acara."
2022-03-22 11:35:08+00:00,jokowi,"Sedianya, ASEAN Para Games 2022 hendak digelar di Vietnam, namun tidak jadi karena beberapa kendala. 

Mempertimbangkan fasilitas dan pengalaman yang kita miliki, maka Indonesia yang pernah menjadi tuan rumah ASEAN Para Games 2011 mengajukan diri menjadi tuan rumah. https://t.co/khKpT3iXFY"
2022-03-21 01:04:27+00:00,jokowi,"Saya bertemu Ketua Majelis Nasional Republik Korea, Park Byeong Seug, di Bali, tadi malam. 

Kami berbincang antara lain soal komitmen investasi Korea Selatan di industri mobil listrik dan ekosistemnya di Indonesia. https://t.co/0hmwU4Bk0O"
2022-03-21 01:02:53+00:00,jokowi,"Saya membuka Sidang Ke-144 Assembly of The Inter-Parliamentary Union (IPU) and Related Meetings di Bali Internasional Convention Center, Kab. Badung, tadi malam. 

IPU adalah organisasi parlemen internasional yang beranggotakan 179 lembaga parlemen dan 13 asosiasi. https://t.co/MHsyqdw0vh"
2022-03-20 15:40:34+00:00,jokowi,"Kejutan datang dari kejuaraan bulutangkis All England 2022 di Birmingham, Inggris, malam ini. Ganda putra muda Indonesia yang baru menjalani debutnya di All England, Muhammad Shohibul Fikri/Bagas Maulana, menjadi juara dengan mengalahkan Mohammad Ahsan/Hendra Setiawan. 

Selamat. https://t.co/YXaktlDzSs"
